cop,cf,temp,cf_orig,heating load (mmbtu),heating load (ton),heating load/cf_orig,heating_load/cf
1,1,-7.6,0.36744,1.71946972,143.2891433,389.9660988,143.2891433
1.083,0.388,-5.8,0.38832,4.99836997,416.5308308,1072.648411,1073.533069
1.166,0.409,-4,0.4092,6.20472849,517.0607075,1263.589217,1264.207109
1.249,0.43,-2.2,0.43008,4.56010331,380.0086092,883.5765652,883.7409516
1.333,0.451,-0.4,0.45096,4.14182257,345.1518808,765.3713873,765.3035052
1.499,0.493,3.2,0.49272,3.49518138,291.265115,591.1371874,590.8014503
1.582,0.514,5,0.5136,3.06132901,255.1107508,496.7109635,496.324418
1.748,0.555,8.6,0.55536,2.93649978,244.708315,440.6300688,440.9158829
1.831,0.576,10.4,0.57624,2.58442473,215.3687275,373.7483123,373.9040408
1.831,0.576,10.4,0.57624,2.35192589,195.9938242,340.125337,340.2670558
1.748,0.555,8.6,0.55536,2.4024215,200.2017917,360.4901175,360.7239489
1.665,0.534,6.8,0.53448,3.0540333,254.502775,476.1689399,476.5969569
1.582,0.514,5,0.5136,3.54750592,295.6254933,575.5948079,575.1468742
1.499,0.493,3.2,0.49272,3.88063803,323.3865025,656.3291575,655.9563945
1.416,0.472,1.4,0.47184,4.10853498,342.377915,725.6229124,725.3769386
1.416,0.472,1.4,0.47184,4.11550228,342.9585233,726.853432,726.607041
1.416,0.472,1.4,0.47184,4.18736659,348.9472158,739.5456422,739.2949488
1.416,0.472,1.4,0.47184,0.34567591,28.80632583,61.05104661,61.03035134
1.416,0.472,1.4,0.47184,0.83489411,69.57450917,147.4536054,147.4036211
1.416,0.472,1.4,0.47184,0.9372044,78.10036667,165.522988,165.4668785
1.416,0.472,1.4,0.47184,1.31462205,109.5518375,232.1800557,232.1013506
1.499,0.493,3.2,0.49272,1.23244093,102.7034108,208.4417333,208.3233485
1.499,0.493,3.2,0.49272,1.73323413,144.4361775,293.1404804,292.9739909
1.582,0.514,5,0.5136,1.45607864,121.3398867,236.2536734,236.0698184
1.665,0.534,6.8,0.53448,1.96640292,163.86691,306.591285,306.8668727
1.665,0.534,6.8,0.53448,4.52340944,376.9507867,705.2664022,705.9003496
1.582,0.514,5,0.5136,6.97507308,581.25609,1131.729147,1130.848424
1.499,0.493,3.2,0.49272,4.79723203,399.7693358,811.3519561,810.8911477
1.499,0.493,3.2,0.49272,3.86398543,321.9987858,653.5127168,653.1415534
1.582,0.514,5,0.5136,3.36190056,280.15838,545.4797118,545.055214
1.582,0.514,5,0.5136,3.05911658,254.9263817,496.3519892,495.9657231
1.665,0.534,6.8,0.53448,2.89805812,241.5048433,451.8501035,452.2562609
1.665,0.534,6.8,0.53448,2.90266397,241.8886642,452.5682236,452.9750265
1.665,0.534,6.8,0.53448,2.95431819,246.1931825,460.6218801,461.0359223
1.582,0.514,5,0.5136,2.91231712,242.6930933,472.5332814,472.1655512
1.416,0.472,1.4,0.47184,2.90065805,241.7215042,512.2954903,512.1218309
1.333,0.451,-0.4,0.45096,3.02547274,252.1227283,559.0800256,559.0304398
1.249,0.43,-2.2,0.43008,3.27220367,272.6836392,634.030039,634.1479981
1.166,0.409,-4,0.4092,3.36073396,280.0611633,684.4114451,684.7461206
1.166,0.409,-4,0.4092,3.60193578,300.161315,733.5320503,733.8907457
1.249,0.43,-2.2,0.43008,3.76044388,313.3703233,728.6326342,728.7681938
1.249,0.43,-2.2,0.43008,0.33201002,27.66750167,64.33105856,64.34302713
1.249,0.43,-2.2,0.43008,0.75949647,63.2913725,147.1618594,147.1892384
1.249,0.43,-2.2,0.43008,1.13696222,94.74685167,220.3005294,220.3415155
1.249,0.43,-2.2,0.43008,1.30217303,108.5144192,252.3121725,252.3591143
1.166,0.409,-4,0.4092,1.46224058,121.8533817,297.7844127,297.9300285
1.083,0.388,-5.8,0.38832,1.47031217,122.5260142,315.5284666,315.7886963
1,1,-9.4,0.34656,1.70929527,142.4412725,411.0147521,142.4412725
1,1,-13,0.3048,1.66615082,138.8459017,455.5311734,138.8459017
1,1,-14.8,0.28392,4.93401396,411.16783,1448.181988,411.16783
1,1,-16.6,0.26304,7.06085254,588.4043783,2236.938786,588.4043783
1,1,-13,0.3048,4.48286355,373.5719625,1225.629798,373.5719625
1,1,-7.6,0.36744,3.5609631,296.746925,807.60648,296.746925
1.249,0.43,-2.2,0.43008,2.71277954,226.0649617,525.6346765,525.732469
1.416,0.472,1.4,0.47184,2.22253985,185.2116542,392.5306336,392.3975724
1.499,0.493,3.2,0.49272,1.96309336,163.5911133,332.0163852,331.8278161
1.582,0.514,5,0.5136,1.75473123,146.2276025,284.7110641,284.489499
1.582,0.514,5,0.5136,1.78483513,148.7362608,289.5955234,289.3701573
1.582,0.514,5,0.5136,1.88223315,156.8527625,305.3986809,305.1610165
1.499,0.493,3.2,0.49272,2.29180182,190.983485,387.61058,387.3904361
1.416,0.472,1.4,0.47184,2.95605534,246.337945,522.0794019,521.9024258
1.416,0.472,1.4,0.47184,3.30151532,275.1262767,583.0923124,582.894654
1.499,0.493,3.2,0.49272,3.15436296,262.86358,533.4948449,533.1918458
1.499,0.493,3.2,0.49272,3.08657497,257.2145808,522.0299173,521.7334297
1.582,0.514,5,0.5136,3.19072201,265.8935008,517.7054144,517.3025308
1.582,0.514,5,0.5136,0.14457364,12.04780333,23.45756101,23.4393061
1.665,0.534,6.8,0.53448,0.59544397,49.62033083,92.8385175,92.92196785
1.665,0.534,6.8,0.53448,0.85452344,71.21028667,133.2328369,133.3525968
1.665,0.534,6.8,0.53448,1.26504008,105.4200067,197.2384498,197.4157428
1.665,0.534,6.8,0.53448,1.26410145,105.3417875,197.0921035,197.269265
1.665,0.534,6.8,0.53448,1.44877423,120.7311858,225.88532,226.088363
1.665,0.534,6.8,0.53448,1.64886137,137.4051142,257.0818631,257.3129479
1.665,0.534,6.8,0.53448,1.85953627,154.9613558,289.9291944,290.1898049
1.665,0.534,6.8,0.53448,4.90494809,408.7456742,764.7539181,765.4413374
1.665,0.534,6.8,0.53448,9.24868562,770.7238017,1442.006813,1443.302999
1.748,0.555,8.6,0.55536,5.44517268,453.76439,817.0635084,817.5934955
1.831,0.576,10.4,0.57624,4.27632971,356.3608092,618.4242836,618.6819604
1.915,0.597,12.2,0.59712,3.59740739,299.7839492,502.0497541,502.1506686
1.998,0.618,14,0.618,3.14898262,262.4152183,424.6200944,424.6200944
1.998,0.618,14,0.618,2.99922638,249.9355317,404.4264266,404.4264266
1.998,0.618,14,0.618,3.00820665,250.6838875,405.6373584,405.6373584
1.915,0.597,12.2,0.59712,3.85473653,321.2280442,537.9622926,538.0704257
1.915,0.597,12.2,0.59712,4.33842627,361.5355225,605.4654383,605.5871399
1.915,0.597,12.2,0.59712,4.85522028,404.60169,677.5885752,677.7247739
1.831,0.576,10.4,0.57624,5.4083943,450.699525,782.1385621,782.4644531
1.831,0.576,10.4,0.57624,0.47462591,39.55215917,68.63834369,68.666943
1.831,0.576,10.4,0.57624,1.06558526,88.79877167,154.1003257,154.1645341
1.831,0.576,10.4,0.57624,1.1048248,92.06873333,159.774978,159.8415509
1.831,0.576,10.4,0.57624,1.46540599,122.1171658,211.9206682,212.0089685
1.748,0.555,8.6,0.55536,1.32415819,110.3465158,198.6936687,198.8225511
1.748,0.555,8.6,0.55536,1.78841411,149.0345092,268.356578,268.5306471
1.748,0.555,8.6,0.55536,1.48349544,123.62462,222.6026721,222.7470631
1.748,0.555,8.6,0.55536,1.95013511,162.5112592,292.6232699,292.8130796
1.748,0.555,8.6,0.55536,1.58596367,132.1636392,237.9783189,238.1326832
1.665,0.534,6.8,0.53448,2.09901944,174.9182867,327.268161,327.5623346
1.582,0.514,5,0.5136,1.74352213,145.2935108,282.8923498,282.6722001
1.582,0.514,5,0.5136,2.28231339,190.1927825,370.31305,370.0248687
1.582,0.514,5,0.5136,1.78575182,148.8126517,289.7442595,289.5187776
1.499,0.493,3.2,0.49272,2.31849344,193.2077867,392.1249121,391.9022042
1.582,0.514,5,0.5136,1.74680594,145.5671617,283.425159,283.2045947
1.582,0.514,5,0.5136,2.19126659,182.6055492,355.5403995,355.2637143
1.582,0.514,5,0.5136,1.65423536,137.8529467,268.40527,268.1963943
1.582,0.514,5,0.5136,2.08200534,173.500445,337.8123929,337.5495039
1.582,0.514,5,0.5136,1.57845271,131.5377258,256.1092793,255.9099724
1.582,0.514,5,0.5136,2.00577172,167.1476433,325.4432308,325.1899676
1.499,0.493,3.2,0.49272,1.64067116,136.7225967,277.4853805,277.3277823
1.499,0.493,3.2,0.49272,2.18441478,182.034565,369.4482972,369.2384686
1.416,0.472,1.4,0.47184,1.79088691,149.2405758,316.2948793,316.1876607
1.249,0.43,-2.2,0.43008,2.35423216,196.1860133,456.1616753,456.2465426
1.166,0.409,-4,0.4092,1.81874137,151.5617808,370.3855837,370.5667013
1,1,-7.6,0.36744,2.37545441,197.9545342,538.7397512,197.9545342
1,1,-11.2,0.32568,1.83748724,153.1239367,470.1668407,153.1239367
1,1,-14.8,0.28392,2.40092376,200.07698,704.6949141,200.07698
1,1,-16.6,0.26304,1.85936115,154.9467625,589.0615971,154.9467625
1,1,-18.4,0.24216,2.42112095,201.7600792,833.1684802,201.7600792
1,1,-20.2,0.22128,1.82170606,151.8088383,686.0486186,151.8088383
1,1,-22,0.2004,2.35132589,195.9438242,977.7635936,195.9438242
1,1,-22,0.2004,1.81964922,151.637435,756.6738273,151.637435
1,1,-23.8,0.17952,2.37441324,197.86777,1102.204601,197.86777
1,1,-23.8,0.17952,1.8343146,152.85955,851.4903632,152.85955
1,1,-25.6,0.15864,2.38605569,198.8379742,1253.391163,198.8379742
1,1,-27.4,0.13776,7.42987256,619.1560467,4494.454462,619.1560467
1,1,-27.4,0.13776,8.18859491,682.3829092,4953.41833,682.3829092
1,1,-23.8,0.17952,5.73825771,478.1881425,2663.704002,478.1881425
1,1,-18.4,0.24216,4.72551311,393.7927592,1626.167654,393.7927592
1,1,-11.2,0.32568,4.18000565,348.3338042,1069.558475,348.3338042
1,1,-7.6,0.36744,3.75047751,312.5397925,850.5872864,312.5397925
1.083,0.388,-5.8,0.38832,3.51641666,293.0347217,754.6217595,755.244128
1.166,0.409,-4,0.4092,3.09572221,257.9768508,630.441962,630.7502465
1.166,0.409,-4,0.4092,2.9702411,247.5200917,604.8878095,605.1835982
1.083,0.388,-5.8,0.38832,2.87992738,239.9939483,618.0313873,618.541104
1,1,-11.2,0.32568,2.97400721,247.8339342,760.97376,247.8339342
1,1,-13,0.3048,3.20889468,267.40789,877.3224738,267.40789
1,1,-11.2,0.32568,4.01832719,334.8605992,1028.189017,334.8605992
1,1,-11.2,0.32568,4.47810113,373.1750942,1145.833622,373.1750942
1,1,-11.2,0.32568,4.86428833,405.3573608,1244.649229,405.3573608
1,1,-9.4,0.34656,4.86875709,405.7297575,1170.734526,405.7297575
1,1,-9.4,0.34656,0.50735648,42.27970667,121.9982302,42.27970667
1,1,-9.4,0.34656,1.38456983,115.3808192,332.9317266,115.3808192
1,1,-7.6,0.36744,1.34431825,112.0265208,304.8838472,112.0265208
1.083,0.388,-5.8,0.38832,1.93461303,161.2177525,415.1672654,415.5096714
1.083,0.388,-5.8,0.38832,1.67537649,139.6147075,359.5351965,359.8317204
1.166,0.409,-4,0.4092,2.19161123,182.6342692,446.3203059,446.5385554
1.249,0.43,-2.2,0.43008,1.68707437,140.5895308,326.8915802,326.9523973
1.416,0.472,1.4,0.47184,2.15476915,179.5640958,380.5614103,380.4324064
1.582,0.514,5,0.5136,4.95124165,412.6034708,803.3556675,802.730488
1.665,0.534,6.8,0.53448,7.03046863,585.8723858,1096.153992,1097.139299
1.748,0.555,8.6,0.55536,5.25956974,438.2974783,789.2132641,789.7251862
1.831,0.576,10.4,0.57624,5.17230286,431.0252383,747.9960404,748.3077054
1.915,0.597,12.2,0.59712,3.91911609,326.5930075,546.9470249,547.056964
2.081,0.639,15.8,0.63888,2.9650174,247.0847833,386.7467808,386.6741523
2.247,0.681,19.4,0.68064,2.79118737,232.5989475,341.7356422,341.554989
2.33,0.702,21.2,0.70152,2.62796033,218.9966942,312.1745555,311.9611028
2.33,0.702,21.2,0.70152,2.87013672,239.17806,340.9426103,340.7094872
2.247,0.681,19.4,0.68064,3.04177898,253.4815817,372.4165222,372.21965
2.164,0.66,17.6,0.65976,3.45524115,287.9367625,436.4265225,436.267822
2.164,0.66,17.6,0.65976,4.00101238,333.4176983,505.3620988,505.1783308
2.164,0.66,17.6,0.65976,4.62467224,385.3893533,584.1356756,583.9232626
2.247,0.681,19.4,0.68064,4.9690226,414.0852167,608.3762586,608.05465
2.247,0.681,19.4,0.68064,5.12942988,427.45249,628.0155295,627.6835389
2.247,0.681,19.4,0.68064,5.32436883,443.6974025,651.8826435,651.538036
2.247,0.681,19.4,0.68064,0.4673583,38.946525,57.22044693,57.19019824
2.247,0.681,19.4,0.68064,1.03183496,85.98624667,126.3314625,126.2646794
2.247,0.681,19.4,0.68064,1.42948971,119.1241425,175.0178398,174.9253194
2.247,0.681,19.4,0.68064,1.87227132,156.02261,229.2292695,229.108091
2.247,0.681,19.4,0.68064,2.26833498,189.027915,277.7208436,277.5740308
2.33,0.702,21.2,0.70152,2.36508009,197.0900075,280.947097,280.7549964
2.33,0.702,21.2,0.70152,2.7586967,229.8913917,327.7046865,327.4806149
2.414,0.722,23,0.7224,2.77361288,231.1344067,319.9534976,320.1307572
2.497,0.743,24.8,0.74328,5.60155378,466.7961483,628.021941,628.2586115
2.58,0.764,26.6,0.76416,10.4198705,868.3225417,1136.309859,1136.547829
2.663,0.785,28.4,0.78504,6.43028163,535.8568025,682.5853492,682.6201306
2.746,0.806,30.2,0.80592,4.98630998,415.5258317,515.5919095,515.5407341
2.829,0.827,32,0.8268,4.2688523,355.7376917,430.2584563,430.1544035
2.829,0.827,32,0.8268,3.44090414,286.7420117,346.8093997,346.725528
2.829,0.827,32,0.8268,2.89924034,241.6033617,292.2149996,292.1443309
2.829,0.827,32,0.8268,2.71716193,226.4301608,273.8632811,273.7970506
2.829,0.827,32,0.8268,2.85867257,238.2227142,288.1261661,288.0564863
2.829,0.827,32,0.8268,3.37936756,281.6139633,340.6071158,340.5247441
2.663,0.785,28.4,0.78504,3.81760504,318.1337533,405.2452784,405.2659278
2.58,0.764,26.6,0.76416,4.59305353,382.7544608,500.8826173,500.9875142
2.497,0.743,24.8,0.74328,4.68635049,390.5292075,525.4133133,525.6113156
2.414,0.722,23,0.7224,4.81221183,401.0176525,555.1185666,555.4261115
2.33,0.702,21.2,0.70152,5.30812354,442.3436283,630.5502742,630.1191287
2.247,0.681,19.4,0.68064,5.45734582,454.7788183,668.1635201,667.8103059
2.247,0.681,19.4,0.68064,0.40360223,33.63351917,49.41454979,49.38842756
2.33,0.702,21.2,0.70152,0.85105193,70.92099417,101.0961828,101.0270572
2.33,0.702,21.2,0.70152,1.15612071,96.3433925,137.3352043,137.2412999
2.414,0.722,23,0.7224,1.43128484,119.2737367,165.1076089,165.1990813
2.497,0.743,24.8,0.74328,1.59863177,133.2193142,179.231668,179.2992115
2.58,0.764,26.6,0.76416,1.94296497,161.9137475,211.8846151,211.9289889
2.58,0.764,26.6,0.76416,2.32922341,194.1019508,254.0069499,254.0601451
2.663,0.785,28.4,0.78504,2.32788628,193.9905233,247.1090942,247.1216858
2.663,0.785,28.4,0.78504,5.0539152,421.1596,536.4817079,536.5090446
2.663,0.785,28.4,0.78504,10.0611504,838.4292,1068.008254,1068.062675
2.746,0.806,30.2,0.80592,6.05791769,504.8264742,626.3977494,626.3355759
2.829,0.827,32,0.8268,4.78650272,398.8752267,482.4325431,482.3158726
2.829,0.827,32,0.8268,3.60905112,300.75426,363.7569666,363.6689964
2.829,0.827,32,0.8268,2.87763887,239.8032392,290.0377832,289.9676411
2.829,0.827,32,0.8268,2.59907874,216.589895,261.9616534,261.8983011
2.913,0.848,33.8,0.84768,2.46441892,205.3682433,242.2709552,242.1795322
2.913,0.848,33.8,0.84768,2.28384214,190.3201783,224.5188967,224.4341726
2.913,0.848,33.8,0.84768,2.35965121,196.6376008,231.9714997,231.8839632
2.829,0.827,32,0.8268,2.73743183,228.1193192,275.9062883,275.8395637
2.829,0.827,32,0.8268,3.2680297,272.3358083,329.3853512,329.3056933
2.829,0.827,32,0.8268,3.61081827,300.9015225,363.935078,363.8470647
2.746,0.806,30.2,0.80592,3.66859363,305.7161358,379.3380681,379.3004167
2.663,0.785,28.4,0.78504,3.88056751,323.3806258,411.9288518,411.9498418
2.497,0.743,24.8,0.74328,3.92660414,327.2170117,440.2338441,440.3997465
2.33,0.702,21.2,0.70152,0.31051307,25.87608917,36.8857469,36.86052588
2.247,0.681,19.4,0.68064,0.64174347,53.4786225,78.57108383,78.52954846
2.081,0.639,15.8,0.63888,0.89368205,74.47350417,116.5688457,116.5469549
1.998,0.618,14,0.618,1.00913464,84.09455333,136.075329,136.075329
1.998,0.618,14,0.618,1.12694511,93.9120925,151.9613147,151.9613147
1.998,0.618,14,0.618,1.18311071,98.59255917,159.5348854,159.5348854
1.998,0.618,14,0.618,1.27124438,105.9370317,171.4191451,171.4191451
2.081,0.639,15.8,0.63888,1.29007987,107.5066558,168.2736286,168.2420279
2.081,0.639,15.8,0.63888,4.17583361,347.9861342,544.6815273,544.5792397
2.081,0.639,15.8,0.63888,5.44404407,453.6703392,710.1025845,709.9692319
2.164,0.66,17.6,0.65976,3.77870445,314.8920375,477.2827051,477.1091477
2.33,0.702,21.2,0.70152,2.62605303,218.8377525,311.9479879,311.7346902
2.497,0.743,24.8,0.74328,1.96087324,163.4061033,219.8446122,219.9274607
2.663,0.785,28.4,0.78504,1.65074161,137.5618008,175.229034,175.2379628
2.829,0.827,32,0.8268,1.59751161,133.1259675,161.0135069,160.9745677
2.829,0.827,32,0.8268,1.35196576,112.6638133,136.2648928,136.2319387
2.829,0.827,32,0.8268,1.1065794,92.21495,111.5323537,111.5053809
2.829,0.827,32,0.8268,1.10169186,91.807655,111.0397375,111.0128839
2.829,0.827,32,0.8268,1.37351207,114.4593392,138.4365495,138.4030703
2.746,0.806,30.2,0.80592,1.82787115,152.3225958,189.0046107,188.9858509
2.663,0.785,28.4,0.78504,2.02811247,169.0093725,215.2875936,215.2985637
2.58,0.764,26.6,0.76416,2.43812155,203.1767958,265.8825322,265.9382144
2.497,0.743,24.8,0.74328,2.96617176,247.18098,332.5543268,332.6796501
2.497,0.743,24.8,0.74328,2.80976207,234.1468392,315.01835,315.1370648
2.414,0.722,23,0.7224,0.08287249,6.906040833,9.559857189,9.565153509
2.414,0.722,23,0.7224,0.21313575,17.7613125,24.58653447,24.60015582
2.414,0.722,23,0.7224,0.60431618,50.35968167,69.71163021,69.75025162
2.497,0.743,24.8,0.74328,0.70865088,59.05424,79.45086643,79.48080754
2.58,0.764,26.6,0.76416,0.98230629,81.8588575,107.1226674,107.1451014
2.663,0.785,28.4,0.78504,0.97334715,81.1122625,103.3224581,103.3277229
2.663,0.785,28.4,0.78504,1.19183872,99.31989333,126.5157105,126.5221571
2.663,0.785,28.4,0.78504,1.09675634,91.39636167,116.4225538,116.4284862
2.663,0.785,28.4,0.78504,4.34195792,361.8298267,460.9062298,460.9297155
2.746,0.806,30.2,0.80592,3.99412223,332.8435192,412.9982122,412.9572198
2.746,0.806,30.2,0.80592,3.33482134,277.9017783,344.8255141,344.7912883
2.829,0.827,32,0.8268,3.0195463,251.6288583,304.3406608,304.2670597
2.829,0.827,32,0.8268,2.8111216,234.2601333,283.3334946,283.2649738
2.829,0.827,32,0.8268,2.70041988,225.03499,272.1758466,272.1100242
2.829,0.827,32,0.8268,2.53199188,210.9993233,255.1999557,255.1382386
2.829,0.827,32,0.8268,2.4254081,202.1173417,244.4573557,244.3982366
2.829,0.827,32,0.8268,3.05356224,254.46352,307.769134,307.6947037
2.829,0.827,32,0.8268,3.20916196,267.4301633,323.4520602,323.3738372
2.829,0.827,32,0.8268,3.37448382,281.206985,340.1148827,340.03263
2.829,0.827,32,0.8268,3.66702266,305.5852217,369.5999294,369.5105462
2.746,0.806,30.2,0.80592,0.10433948,8.694956667,10.78885828,10.78778743
2.663,0.785,28.4,0.78504,0.42161764,35.13480333,44.75543072,44.75771125
2.58,0.764,26.6,0.76416,0.71964096,59.97008,78.47843384,78.49486911
2.497,0.743,24.8,0.74328,1.03428431,86.19035917,115.9594758,116.0031752
2.414,0.722,23,0.7224,1.04178806,86.81567167,120.1767327,120.2433126
2.497,0.743,24.8,0.74328,1.37112337,114.2602808,153.7244118,153.782343
2.497,0.743,24.8,0.74328,1.29233886,107.694905,144.8914339,144.9460363
2.497,0.743,24.8,0.74328,1.53641549,128.0346242,172.2562482,172.3211631
2.497,0.743,24.8,0.74328,1.36802292,114.00191,153.3768028,153.434603
2.497,0.743,24.8,0.74328,1.59632379,133.0269825,178.9729072,179.0403533
2.414,0.722,23,0.7224,1.45390535,121.1587792,167.7170254,167.8099434
2.33,0.702,21.2,0.70152,1.81957343,151.6311192,216.1465378,215.9987453
2.414,0.722,23,0.7224,1.63217191,136.0143258,188.2811819,188.3854928
2.497,0.743,24.8,0.74328,1.82187513,151.8229275,204.2607463,204.3377221
2.58,0.764,26.6,0.76416,1.40179364,116.8161367,152.8686881,152.9007024
2.663,0.785,28.4,0.78504,1.4538299,121.1524917,154.3265205,154.3343843
2.746,0.806,30.2,0.80592,1.18969086,99.140905,123.0158142,123.0036042
2.829,0.827,32,0.8268,1.42108254,118.423545,143.2311865,143.1965478
2.829,0.827,32,0.8268,1.19547251,99.62270917,120.4919076,120.462768
2.829,0.827,32,0.8268,1.34631469,112.1928908,135.6953203,135.662504
2.829,0.827,32,0.8268,1.06579865,88.81655417,107.4220539,107.3960752
2.829,0.827,32,0.8268,1.19079271,99.23272583,120.0202296,119.9912042
2.829,0.827,32,0.8268,1.108713,92.39275,111.7473996,111.7203748
2.746,0.806,30.2,0.80592,1.46546228,122.1218567,151.5309915,151.5159512
2.746,0.806,30.2,0.80592,1.24105956,103.42163,128.3274146,128.3146774
2.663,0.785,28.4,0.78504,1.55512056,129.59338,165.0786966,165.0871083
2.663,0.785,28.4,0.78504,1.24679544,103.89962,132.3494599,132.3562038
2.663,0.785,28.4,0.78504,1.50980397,125.8169975,160.2682634,160.2764299
2.663,0.785,28.4,0.78504,1.23243044,102.7025367,130.8245907,130.8312569
2.58,0.764,26.6,0.76416,1.36613932,113.8449433,148.9805058,149.0117059
2.58,0.764,26.6,0.76416,1.13626548,94.68879,123.9122566,123.9382068
2.58,0.764,26.6,0.76416,1.39210896,116.00908,151.8125523,151.8443455
2.58,0.764,26.6,0.76416,1.15953466,96.62788833,126.449812,126.4762936
2.58,0.764,26.6,0.76416,1.4238611,118.6550917,155.2751932,155.3077116
2.58,0.764,26.6,0.76416,1.1840318,98.66931667,129.1212791,129.1483202
2.58,0.764,26.6,0.76416,1.43827739,119.8564492,156.8473215,156.8801691
